holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,hour,weekday,month
,259.93,0.0,0.0,97,Clouds,22,Monday,February
,259.93,0.0,0.0,97,Clouds,23,Monday,February
,258.13,0.0,0.0,99,Clouds,1,Tuesday,February
,259.24,0.0,0.0,100,Clouds,2,Tuesday,February
,255.78,0.0,0.0,77,Clouds,3,Tuesday,February
,255.78,0.0,0.0,77,Clouds,4,Tuesday,February
,255.78,0.0,0.0,77,Clouds,5,Tuesday,February
,255.35,0.0,0.0,1,Clear,6,Tuesday,February
,254.16,0.0,0.0,2,Clear,7,Tuesday,February
,254.16,0.0,0.0,2,Clear,8,Tuesday,February
,257.88,0.0,0.0,1,Clear,9,Tuesday,February
,257.88,0.0,0.0,1,Clear,10,Tuesday,February
,257.88,0.0,0.0,1,Clear,11,Tuesday,February
,260.03,0.0,0.0,40,Clouds,12,Tuesday,February
,261.27,0.0,0.0,44,Clouds,13,Tuesday,February
,261.27,0.0,0.0,44,Clouds,14,Tuesday,February
,259.72,0.0,0.0,56,Clouds,16,Tuesday,February
,259.72,0.0,0.0,56,Clouds,17,Tuesday,February
,261.72,0.0,0.0,81,Clouds,18,Tuesday,February
,261.72,0.0,0.0,81,Clouds,19,Tuesday,February
,261.72,0.0,0.0,81,Clouds,20,Tuesday,February
,262.97,0.0,0.0,89,Clouds,21,Tuesday,February
,262.97,0.0,0.0,89,Clouds,22,Tuesday,February
,262.97,0.0,0.0,89,Clouds,23,Tuesday,February
,263.19,0.0,0.0,100,Clouds,0,Wednesday,February
,266.48,0.0,0.0,98,Clouds,1,Wednesday,February
,267.12,0.0,0.0,90,Clouds,2,Wednesday,February
,267.12,0.0,0.0,75,Clouds,3,Wednesday,February
,268.0,0.0,0.0,75,Snow,4,Wednesday,February
,268.06,0.0,0.0,90,Snow,5,Wednesday,February
,268.06,0.0,0.0,90,Mist,5,Wednesday,February
,269.01,0.0,0.0,90,Mist,7,Wednesday,February
,269.97,0.0,0.0,90,Mist,8,Wednesday,February
,270.55,0.0,0.0,90,Clouds,10,Wednesday,February
,270.54,0.0,0.0,90,Clouds,11,Wednesday,February
,270.52,0.0,0.0,75,Clouds,13,Wednesday,February
,270.38,0.0,0.0,75,Clouds,14,Wednesday,February
,269.82,0.0,0.0,40,Clouds,15,Wednesday,February
,269.34,0.0,0.0,20,Clouds,16,Wednesday,February
,267.73,0.0,0.0,1,Clear,17,Wednesday,February
,266.15,0.0,0.0,1,Clear,19,Wednesday,February
,261.02,0.0,0.0,85,Clouds,22,Wednesday,February
,261.02,0.0,0.0,85,Clouds,23,Wednesday,February
,259.1,0.0,0.0,40,Clouds,1,Thursday,February
,259.1,0.0,0.0,40,Clouds,2,Thursday,February
,257.92,0.0,0.0,32,Clouds,4,Thursday,February
,257.92,0.0,0.0,32,Clouds,5,Thursday,February
,263.02,0.0,0.0,87,Clouds,7,Thursday,February
,263.02,0.0,0.0,87,Clouds,8,Thursday,February
,266.41,0.0,0.0,93,Clouds,10,Thursday,February
,266.41,0.0,0.0,93,Clouds,11,Thursday,February
,267.53,0.0,0.0,90,Haze,13,Thursday,February
,268.4,0.0,0.0,90,Haze,14,Thursday,February
,268.68,0.0,0.0,20,Haze,16,Thursday,February
,268.17,0.0,0.0,90,Haze,17,Thursday,February
,268.03,0.0,0.0,90,Clouds,18,Thursday,February
,268.17,0.0,0.0,1,Clear,19,Thursday,February
,268.08,0.0,0.0,90,Haze,20,Thursday,February
,268.4,0.0,0.0,90,Haze,21,Thursday,February
,268.37,0.0,0.0,90,Haze,22,Thursday,February
,268.63,0.0,0.0,90,Haze,23,Thursday,February
,268.52,0.0,0.0,90,Mist,1,Friday,February
,268.52,0.0,0.0,90,Haze,1,Friday,February
,268.91,0.0,0.0,90,Mist,2,Friday,February
,268.91,0.0,0.0,90,Haze,2,Friday,February
,268.96,0.0,0.0,90,Mist,3,Friday,February
,268.96,0.0,0.0,90,Haze,3,Friday,February
,268.87,0.0,0.0,90,Mist,4,Friday,February
,268.87,0.0,0.0,90,Haze,4,Friday,February
,268.73,0.0,0.0,90,Mist,5,Friday,February
,268.73,0.0,0.0,90,Haze,5,Friday,February
,268.53,0.0,0.0,90,Mist,7,Friday,February
,268.63,0.0,0.0,90,Mist,8,Friday,February
,268.83,0.0,0.0,90,Mist,9,Friday,February
,268.73,0.0,0.0,90,Mist,10,Friday,February
,269.34,0.0,0.0,90,Haze,11,Friday,February
,269.34,0.0,0.0,90,Mist,11,Friday,February
,269.68,0.0,0.0,90,Mist,13,Friday,February
,269.68,0.0,0.0,90,Haze,13,Friday,February
,269.82,0.0,0.0,90,Haze,14,Friday,February
,269.82,0.0,0.0,90,Mist,14,Friday,February
,270.16,0.0,0.0,90,Clouds,15,Friday,February
,270.25,0.0,0.0,90,Clouds,16,Friday,February
,270.34,0.0,0.0,90,Clouds,17,Friday,February
,270.21,0.0,0.0,90,Clouds,18,Friday,February
,270.02,0.0,0.0,90,Clouds,19,Friday,February
,269.89,0.0,0.0,90,Clouds,20,Friday,February
,269.47,0.0,0.0,90,Clouds,21,Friday,February
,269.59,0.0,0.0,90,Clouds,22,Friday,February
,269.19,0.0,0.0,90,Clouds,23,Friday,February
,268.93,0.0,0.0,90,Clouds,1,Saturday,February
,269.11,0.0,0.0,90,Clouds,2,Saturday,February
,268.49,0.0,0.0,90,Clouds,4,Saturday,February
,267.43,0.0,0.0,90,Clouds,5,Saturday,February
,266.74,0.0,0.0,20,Clouds,7,Saturday,February
,267.34,0.0,0.0,90,Haze,8,Saturday,February
,267.8,0.0,0.0,20,Clouds,10,Saturday,February
,268.37,0.0,0.0,5,Clear,11,Saturday,February
,269.27,0.0,0.0,1,Clear,13,Saturday,February
,269.57,0.0,0.0,1,Clear,14,Saturday,February
,269.21,0.0,0.0,1,Clear,15,Saturday,February
,269.13,0.0,0.0,1,Clear,16,Saturday,February
,268.41,0.0,0.0,1,Clear,17,Saturday,February
,267.65,0.0,0.0,40,Clouds,18,Saturday,February
,267.23,0.0,0.0,40,Clouds,19,Saturday,February
,267.49,0.0,0.0,75,Clouds,20,Saturday,February
,268.22,0.0,0.0,90,Clouds,21,Saturday,February
,268.03,0.0,0.0,90,Clouds,22,Saturday,February
,268.88,0.0,0.0,90,Clouds,23,Saturday,February
,269.24,0.0,0.0,90,Clouds,0,Sunday,February
,269.41,0.0,0.0,90,Clouds,1,Sunday,February
,269.19,0.0,0.0,90,Clouds,2,Sunday,February
,269.64,0.0,0.0,90,Clouds,3,Sunday,February
,269.65,0.0,0.0,90,Clouds,4,Sunday,February
,269.74,0.0,0.0,90,Clouds,5,Sunday,February
,269.93,0.0,0.0,90,Haze,7,Sunday,February
,270.21,0.0,0.0,90,Haze,8,Sunday,February
,270.21,0.0,0.0,90,Mist,8,Sunday,February
,270.4,0.0,0.0,90,Haze,9,Sunday,February
,270.73,0.0,0.0,90,Haze,10,Sunday,February
,271.14,0.0,0.0,90,Haze,11,Sunday,February
,271.94,0.0,0.0,90,Haze,13,Sunday,February
,272.32,0.0,0.0,90,Mist,14,Sunday,February
,272.32,0.0,0.0,90,Haze,14,Sunday,February
,272.6,0.0,0.0,90,Mist,16,Sunday,February
,272.6,0.0,0.0,90,Haze,16,Sunday,February
,272.46,0.0,0.0,90,Mist,17,Sunday,February
,272.46,0.0,0.0,90,Haze,17,Sunday,February
,271.98,0.0,0.0,90,Mist,19,Sunday,February
,271.83,0.0,0.0,90,Mist,20,Sunday,February
,271.6,0.0,0.0,90,Mist,22,Sunday,February
,271.37,0.0,0.0,90,Mist,23,Sunday,February
,271.04,0.0,0.0,90,Haze,1,Monday,February
,271.04,0.0,0.0,90,Mist,1,Monday,February
,271.13,0.0,0.0,90,Mist,2,Monday,February
,271.13,0.0,0.0,90,Haze,2,Monday,February
,271.0,0.0,0.0,90,Snow,4,Monday,February
,271.0,0.0,0.0,90,Mist,4,Monday,February
,271.0,0.0,0.0,90,Haze,4,Monday,February
,270.86,0.0,0.0,90,Snow,5,Monday,February
,270.86,0.0,0.0,90,Mist,5,Monday,February
,270.86,0.0,0.0,90,Haze,5,Monday,February
,270.82,0.0,0.0,90,Mist,7,Monday,February
,270.82,0.0,0.0,90,Haze,7,Monday,February
,270.82,0.0,0.0,90,Snow,7,Monday,February
,270.82,0.0,0.0,90,Mist,8,Monday,February
,270.82,0.0,0.0,90,Haze,8,Monday,February
,270.82,0.0,0.0,90,Snow,8,Monday,February
,271.57,0.0,0.0,90,Mist,10,Monday,February
,271.57,0.0,0.0,90,Snow,10,Monday,February
,271.57,0.0,0.0,90,Rain,10,Monday,February
,271.57,0.0,0.0,90,Fog,10,Monday,February
,271.57,0.0,0.0,90,Snow,10,Monday,February
,272.0,0.0,0.0,90,Mist,11,Monday,February
,272.0,0.0,0.0,90,Snow,11,Monday,February
,272.0,0.0,0.0,90,Snow,11,Monday,February
,272.0,0.0,0.0,90,Fog,11,Monday,February
,272.54,0.0,0.0,90,Snow,13,Monday,February
,272.54,0.0,0.0,90,Mist,13,Monday,February
,272.54,0.0,0.0,90,Snow,13,Monday,February
,272.54,0.0,0.0,90,Fog,13,Monday,February
,272.91,0.0,0.0,90,Snow,14,Monday,February
,272.91,0.0,0.0,90,Mist,14,Monday,February
,272.91,0.0,0.0,90,Snow,14,Monday,February
,273.32,0.0,0.0,90,Mist,15,Monday,February
,273.32,0.0,0.0,90,Snow,15,Monday,February
,273.41,0.0,0.0,90,Mist,16,Monday,February
,273.41,0.0,0.0,90,Snow,16,Monday,February
,273.41,0.0,0.0,90,Drizzle,16,Monday,February
,273.59,0.0,0.0,90,Mist,17,Monday,February
,273.59,0.0,0.0,90,Rain,17,Monday,February
,273.59,0.0,0.0,90,Snow,17,Monday,February
,273.46,0.0,0.0,90,Mist,18,Monday,February
,273.46,0.0,0.0,90,Snow,18,Monday,February
,273.47,0.0,0.0,90,Rain,19,Monday,February
,273.47,0.0,0.0,90,Mist,19,Monday,February
,273.47,0.0,0.0,90,Snow,19,Monday,February
,273.14,0.0,0.0,90,Snow,20,Monday,February
,273.14,0.0,0.0,90,Mist,20,Monday,February
,272.7,0.0,0.0,90,Snow,21,Monday,February
,272.7,0.0,0.0,90,Mist,21,Monday,February
,272.61,0.0,0.0,90,Snow,22,Monday,February
,272.61,0.0,0.0,90,Mist,22,Monday,February
,271.94,0.0,0.0,90,Snow,23,Monday,February
,271.94,0.0,0.0,90,Mist,23,Monday,February
,271.76,0.0,0.0,90,Mist,0,Tuesday,February
,271.76,0.0,0.0,90,Snow,0,Tuesday,February
,271.7,0.0,0.0,90,Mist,1,Tuesday,February
,271.7,0.0,0.0,90,Snow,1,Tuesday,February
,271.51,0.0,0.0,90,Snow,2,Tuesday,February
,271.51,0.0,0.0,90,Mist,2,Tuesday,February
,271.37,0.0,0.0,90,Snow,3,Tuesday,February
,271.37,0.0,0.0,90,Mist,3,Tuesday,February
,270.92,0.0,0.0,90,Snow,4,Tuesday,February
,269.46,0.0,0.0,90,Snow,7,Tuesday,February
,269.05,0.0,0.0,90,Snow,8,Tuesday,February
,269.05,0.0,0.0,90,Mist,8,Tuesday,February
,269.47,0.0,0.0,90,Clouds,9,Tuesday,February
,269.6,0.0,0.0,90,Clouds,10,Tuesday,February
,269.8,0.0,0.0,90,Clouds,11,Tuesday,February
,270.13,0.0,0.0,90,Clouds,12,Tuesday,February
,269.95,0.0,0.0,90,Clouds,13,Tuesday,February
,269.8,0.0,0.0,90,Clouds,14,Tuesday,February
,269.15,0.0,0.0,90,Clouds,15,Tuesday,February
,269.03,0.0,0.0,90,Clouds,16,Tuesday,February
,268.41,0.0,0.0,90,Clouds,17,Tuesday,February
,268.54,0.0,0.0,90,Clouds,18,Tuesday,February
,267.15,0.0,0.0,90,Clouds,19,Tuesday,February
,267.15,0.0,0.0,90,Clouds,21,Tuesday,February
,267.15,0.0,0.0,90,Clouds,22,Tuesday,February
,263.47,0.0,0.0,0,Clear,0,Wednesday,February
,263.47,0.0,0.0,0,Clear,1,Wednesday,February
,263.47,0.0,0.0,0,Clear,2,Wednesday,February
,266.15,0.0,0.0,90,Snow,4,Wednesday,February
,263.66,0.0,0.0,4,Clear,5,Wednesday,February
,266.15,0.0,0.0,40,Clouds,6,Wednesday,February
,266.9,0.0,0.0,77,Clouds,8,Wednesday,February
,269.13,0.0,0.0,40,Clouds,10,Wednesday,February
,270.47,0.0,0.0,75,Clouds,11,Wednesday,February
,273.11,0.0,0.0,20,Clouds,13,Wednesday,February
,273.89,0.0,0.0,20,Clouds,14,Wednesday,February
,274.06,0.0,0.0,1,Clear,15,Wednesday,February
,273.5,0.0,0.0,1,Clear,16,Wednesday,February
,272.41,0.0,0.0,20,Clouds,17,Wednesday,February
,270.79,0.0,0.0,20,Clouds,18,Wednesday,February
,269.95,0.0,0.0,20,Clouds,19,Wednesday,February
,269.58,0.0,0.0,40,Clouds,20,Wednesday,February
,269.01,0.0,0.0,75,Clouds,21,Wednesday,February
,268.95,0.0,0.0,90,Clouds,22,Wednesday,February
,268.49,0.0,0.0,40,Clouds,23,Wednesday,February
,268.26,0.0,0.0,20,Clouds,0,Thursday,February
,267.49,0.0,0.0,75,Clouds,1,Thursday,February
,267.22,0.0,0.0,75,Clouds,2,Thursday,February
,266.82,0.0,0.0,90,Clouds,4,Thursday,February
,266.62,0.0,0.0,75,Clouds,5,Thursday,February
,266.26,0.0,0.0,90,Clouds,6,Thursday,February
,266.57,0.0,0.0,75,Clouds,7,Thursday,February
,266.98,0.0,0.0,90,Mist,8,Thursday,February
,268.36,0.0,0.0,90,Clouds,9,Thursday,February
,269.61,0.0,0.0,75,Clouds,10,Thursday,February
,271.94,0.0,0.0,90,Clouds,11,Thursday,February
,274.06,0.0,0.0,75,Clouds,12,Thursday,February
,275.4,0.0,0.0,75,Clouds,13,Thursday,February
,276.03,0.0,0.0,75,Clouds,14,Thursday,February
,276.16,0.0,0.0,75,Clouds,15,Thursday,February
,275.7,0.0,0.0,90,Snow,16,Thursday,February
,274.97,0.0,0.0,90,Rain,17,Thursday,February
,274.97,0.0,0.0,90,Snow,17,Thursday,February
,274.25,0.0,0.0,90,Snow,18,Thursday,February
,274.01,0.0,0.0,90,Snow,19,Thursday,February
,274.01,0.0,0.0,90,Mist,19,Thursday,February
,274.01,0.0,0.0,90,Rain,19,Thursday,February
,273.77,0.0,0.0,90,Snow,20,Thursday,February
,273.77,0.0,0.0,90,Mist,20,Thursday,February
,273.77,0.0,0.0,90,Snow,20,Thursday,February
,273.4,0.0,0.0,90,Snow,21,Thursday,February
,273.4,0.0,0.0,90,Mist,21,Thursday,February
,273.45,0.0,0.0,90,Snow,22,Thursday,February
,273.45,0.0,0.0,90,Mist,22,Thursday,February
,273.45,0.0,0.0,90,Fog,22,Thursday,February
,273.45,0.0,0.0,90,Snow,22,Thursday,February
,273.35,0.0,0.0,90,Snow,23,Thursday,February
,273.35,0.0,0.0,90,Mist,23,Thursday,February
,273.35,0.0,0.0,90,Snow,23,Thursday,February
,273.35,0.0,0.0,90,Fog,23,Thursday,February
,273.44,0.0,0.0,90,Snow,0,Friday,February
,273.44,0.0,0.0,90,Mist,0,Friday,February
,273.2,0.0,0.0,90,Snow,1,Friday,February
,273.2,0.0,0.0,90,Mist,1,Friday,February
,272.5,0.0,0.0,90,Snow,2,Friday,February
,272.5,0.0,0.0,90,Mist,2,Friday,February
,271.71,0.0,0.0,90,Snow,3,Friday,February
,271.71,0.0,0.0,90,Mist,3,Friday,February
,271.0,0.0,0.0,90,Clouds,4,Friday,February
,270.08,0.0,0.0,90,Clouds,5,Friday,February
,268.7,0.0,0.0,40,Clouds,7,Friday,February
,268.93,0.0,0.0,40,Mist,8,Friday,February
,270.47,0.0,0.0,75,Haze,10,Friday,February
,270.8,0.0,0.0,75,Clouds,11,Friday,February
,271.12,0.0,0.0,90,Clouds,13,Friday,February
,271.08,0.0,0.0,75,Clouds,14,Friday,February
,270.65,0.0,0.0,40,Clouds,15,Friday,February
,270.05,0.0,0.0,40,Clouds,16,Friday,February
,269.04,0.0,0.0,75,Clouds,17,Friday,February
,268.03,0.0,0.0,75,Clouds,18,Friday,February
,267.21,0.0,0.0,75,Clouds,19,Friday,February
,266.1,0.0,0.0,40,Clouds,20,Friday,February
,264.9,0.0,0.0,20,Clouds,21,Friday,February
,264.38,0.0,0.0,20,Clouds,22,Friday,February
,263.26,0.0,0.0,1,Clear,23,Friday,February
,262.21,0.0,0.0,20,Clouds,0,Saturday,February
,261.41,0.0,0.0,90,Clouds,1,Saturday,February
,260.89,0.0,0.0,75,Clouds,2,Saturday,February
,260.32,0.0,0.0,75,Clouds,3,Saturday,February
,259.52,0.0,0.0,75,Clouds,4,Saturday,February
,258.97,0.0,0.0,75,Clouds,5,Saturday,February
,257.91,0.0,0.0,40,Clouds,7,Saturday,February
,258.2,0.0,0.0,40,Clouds,8,Saturday,February
,259.75,0.0,0.0,20,Clouds,9,Saturday,February
,260.95,0.0,0.0,20,Clouds,10,Saturday,February
,262.16,0.0,0.0,40,Clouds,11,Saturday,February
,263.37,0.0,0.0,20,Clouds,12,Saturday,February
,264.17,0.0,0.0,20,Clouds,13,Saturday,February
,264.73,0.0,0.0,1,Clear,14,Saturday,February
,264.76,0.0,0.0,1,Clear,15,Saturday,February
,264.7,0.0,0.0,1,Clear,16,Saturday,February
,264.08,0.0,0.0,1,Clear,17,Saturday,February
,262.08,0.0,0.0,1,Clear,18,Saturday,February
,261.76,0.0,0.0,1,Clear,19,Saturday,February
,260.74,0.0,0.0,1,Clear,20,Saturday,February
,259.9,0.0,0.0,1,Clear,21,Saturday,February
,258.89,0.0,0.0,1,Clear,22,Saturday,February
,258.1,0.0,0.0,1,Clear,23,Saturday,February
,256.54,0.0,0.0,1,Clear,1,Sunday,February
,256.66,0.0,0.0,75,Mist,2,Sunday,February
,256.84,0.0,0.0,40,Snow,4,Sunday,February
,256.71,0.0,0.0,90,Snow,5,Sunday,February
,256.8,0.0,0.0,90,Mist,7,Sunday,February
,256.8,0.0,0.0,90,Snow,7,Sunday,February
,257.14,0.0,0.0,20,Mist,8,Sunday,February
,257.14,0.0,0.0,20,Fog,8,Sunday,February
,257.14,0.0,0.0,20,Snow,8,Sunday,February
,260.29,0.0,0.0,75,Haze,10,Sunday,February
,260.29,0.0,0.0,75,Mist,10,Sunday,February
,260.29,0.0,0.0,75,Snow,10,Sunday,February
,261.29,0.0,0.0,75,Haze,11,Sunday,February
,261.29,0.0,0.0,75,Snow,11,Sunday,February
,262.66,0.0,0.0,40,Snow,12,Sunday,February
,264.09,0.0,0.0,20,Clouds,13,Sunday,February
,264.76,0.0,0.0,20,Clouds,14,Sunday,February
,265.53,0.0,0.0,1,Clear,15,Sunday,February
,265.25,0.0,0.0,20,Clouds,16,Sunday,February
,264.49,0.0,0.0,20,Clouds,17,Sunday,February
,262.45,0.0,0.0,20,Clouds,18,Sunday,February
,260.51,0.0,0.0,20,Clouds,19,Sunday,February
,260.07,0.0,0.0,1,Clear,20,Sunday,February
,259.14,0.0,0.0,1,Clear,21,Sunday,February
,258.34,0.0,0.0,20,Clouds,22,Sunday,February
,258.91,0.0,0.0,20,Clouds,23,Sunday,February
Washingtons Birthday,258.96,0.0,0.0,20,Clouds,0,Monday,February
,259.55,0.0,0.0,20,Clouds,1,Monday,February
,260.17,0.0,0.0,90,Clouds,2,Monday,February
,260.61,0.0,0.0,40,Clouds,3,Monday,February
,260.52,0.0,0.0,75,Clouds,4,Monday,February
,260.75,0.0,0.0,1,Clear,5,Monday,February
,260.88,0.0,0.0,1,Clear,6,Monday,February
,261.12,0.0,0.0,20,Clouds,7,Monday,February
,262.21,0.0,0.0,75,Clouds,8,Monday,February
,264.41,0.0,0.0,40,Clouds,9,Monday,February
,266.65,0.0,0.0,40,Clouds,10,Monday,February
,268.52,0.0,0.0,75,Clouds,11,Monday,February
,270.45,0.0,0.0,75,Clouds,12,Monday,February
,271.26,0.0,0.0,75,Clouds,13,Monday,February
,272.14,0.0,0.0,75,Clouds,14,Monday,February
,272.33,0.0,0.0,90,Clouds,15,Monday,February
,272.48,0.0,0.0,75,Clouds,16,Monday,February
,272.13,0.0,0.0,90,Clouds,17,Monday,February
,271.84,0.0,0.0,90,Clouds,18,Monday,February
,271.57,0.0,0.0,90,Clouds,19,Monday,February
,271.43,0.0,0.0,90,Clouds,20,Monday,February
,271.25,0.0,0.0,90,Clouds,21,Monday,February
,271.34,0.0,0.0,90,Clouds,22,Monday,February
,271.47,0.0,0.0,1,Clear,23,Monday,February
,271.34,0.0,0.0,75,Clouds,0,Tuesday,February
,271.07,0.0,0.0,75,Clouds,1,Tuesday,February
,271.25,0.0,0.0,75,Clouds,2,Tuesday,February
,271.41,0.0,0.0,90,Clouds,4,Tuesday,February
,271.35,0.0,0.0,90,Clouds,5,Tuesday,February
,271.23,0.0,0.0,90,Clouds,6,Tuesday,February
,270.99,0.0,0.0,90,Clouds,7,Tuesday,February
,271.63,0.0,0.0,90,Haze,8,Tuesday,February
,273.17,0.0,0.0,90,Haze,10,Tuesday,February
,273.17,0.0,0.0,90,Mist,10,Tuesday,February
,272.49,0.0,0.0,90,Mist,11,Tuesday,February
,272.49,0.0,0.0,90,Haze,11,Tuesday,February
,269.77,0.0,0.0,90,Clouds,13,Tuesday,February
,268.33,0.0,0.0,90,Clouds,14,Tuesday,February
,265.84,0.0,0.0,90,Clouds,16,Tuesday,February
,264.7,0.0,0.0,90,Clouds,17,Tuesday,February
,262.6,0.0,0.0,90,Snow,19,Tuesday,February
,261.95,0.0,0.0,90,Snow,20,Tuesday,February
,261.02,0.0,0.0,90,Snow,21,Tuesday,February
,261.02,0.0,0.0,90,Mist,21,Tuesday,February
,260.51,0.0,0.0,90,Snow,22,Tuesday,February
,259.29,0.0,0.0,90,Snow,1,Wednesday,February
,258.89,0.0,0.0,75,Snow,2,Wednesday,February
,258.07,0.0,0.0,75,Snow,4,Wednesday,February
,257.83,0.0,0.0,75,Haze,5,Wednesday,February
,256.5,0.0,0.0,75,Clouds,7,Wednesday,February
,256.3,0.0,0.0,75,Snow,8,Wednesday,February
,257.4,0.0,0.0,40,Haze,10,Wednesday,February
,258.06,0.0,0.0,40,Haze,11,Wednesday,February
,259.21,0.0,0.0,1,Clear,13,Wednesday,February
,259.44,0.0,0.0,1,Clear,14,Wednesday,February
,259.24,0.0,0.0,1,Clear,16,Wednesday,February
,258.95,0.0,0.0,1,Clear,17,Wednesday,February
,257.41,0.0,0.0,1,Clear,19,Wednesday,February
,257.06,0.0,0.0,1,Clear,20,Wednesday,February
,256.0,0.0,0.0,1,Clear,22,Wednesday,February
,255.38,0.0,0.0,1,Clear,23,Wednesday,February
,254.45,0.0,0.0,1,Clear,1,Thursday,February
,254.19,0.0,0.0,1,Clear,2,Thursday,February
,253.08,0.0,0.0,1,Clear,4,Thursday,February
,252.49,0.0,0.0,1,Clear,5,Thursday,February
,252.21,0.0,0.0,1,Clear,6,Thursday,February
,251.51,0.0,0.0,1,Clear,7,Thursday,February
,252.97,0.0,0.0,1,Clear,8,Thursday,February
,258.84,0.0,0.0,20,Snow,11,Thursday,February
,260.22,0.0,0.0,20,Clouds,12,Thursday,February
,260.53,0.0,0.0,1,Clear,13,Thursday,February
,262.02,0.0,0.0,57,Clouds,14,Thursday,February
,264.1,0.0,0.0,57,Clouds,15,Thursday,February
,263.7,0.0,0.0,1,Clear,16,Thursday,February
,263.51,0.0,0.0,90,Clouds,17,Thursday,February
,262.95,0.0,0.0,90,Clouds,18,Thursday,February
,262.2,0.0,0.0,90,Clouds,19,Thursday,February
,261.15,0.0,0.0,90,Clouds,20,Thursday,February
,260.55,0.0,0.0,90,Clouds,21,Thursday,February
,259.95,0.0,0.0,90,Clouds,22,Thursday,February
,259.62,0.0,0.0,1,Clear,23,Thursday,February
,259.06,0.0,0.0,81,Clouds,0,Friday,February
,258.25,0.0,0.0,75,Clouds,1,Friday,February
,257.63,0.0,0.0,75,Clouds,2,Friday,February
,258.18,0.0,0.0,75,Clouds,3,Friday,February
,257.73,0.0,0.0,1,Clear,4,Friday,February
,257.3,0.0,0.0,70,Clouds,5,Friday,February
,258.27,0.0,0.0,1,Clear,6,Friday,February
,258.13,0.0,0.0,40,Clouds,7,Friday,February
,258.12,0.0,0.0,75,Clouds,8,Friday,February
,260.19,0.0,0.0,75,Clouds,9,Friday,February
,262.06,0.0,0.0,75,Clouds,10,Friday,February
,263.69,0.0,0.0,75,Clouds,11,Friday,February
,265.24,0.0,0.0,75,Clouds,12,Friday,February
,266.07,0.0,0.0,75,Clouds,13,Friday,February
,266.69,0.0,0.0,90,Clouds,14,Friday,February
,266.69,0.0,0.0,90,Clouds,15,Friday,February
,266.83,0.0,0.0,90,Clouds,16,Friday,February
,266.95,0.0,0.0,90,Clouds,17,Friday,February
,266.9,0.0,0.0,90,Clouds,18,Friday,February
,266.85,0.0,0.0,90,Clouds,19,Friday,February
,266.99,0.0,0.0,90,Clouds,20,Friday,February
,266.99,0.0,0.0,90,Clouds,21,Friday,February
,267.16,0.0,0.0,90,Clouds,22,Friday,February
,267.08,0.0,0.0,90,Clouds,23,Friday,February
,266.99,0.0,0.0,90,Snow,0,Saturday,February
,266.94,0.0,0.0,90,Snow,1,Saturday,February
,266.84,0.0,0.0,90,Snow,2,Saturday,February
,266.84,0.0,0.0,90,Mist,2,Saturday,February
,266.42,0.0,0.0,90,Snow,3,Saturday,February
,266.42,0.0,0.0,90,Mist,3,Saturday,February
,266.42,0.0,0.0,90,Snow,3,Saturday,February
,266.37,0.0,0.0,90,Snow,4,Saturday,February
,266.37,0.0,0.0,90,Mist,4,Saturday,February
,266.37,0.0,0.0,90,Snow,4,Saturday,February
,266.37,0.0,0.0,90,Fog,4,Saturday,February
,266.63,0.0,0.0,90,Snow,5,Saturday,February
,266.63,0.0,0.0,90,Mist,5,Saturday,February
,266.63,0.0,0.0,90,Snow,5,Saturday,February
,266.63,0.0,0.0,90,Snow,6,Saturday,February
,266.63,0.0,0.0,90,Mist,6,Saturday,February
,266.63,0.0,0.0,90,Snow,7,Saturday,February
,266.63,0.0,0.0,90,Mist,7,Saturday,February
,266.63,0.0,0.0,90,Snow,8,Saturday,February
,266.63,0.0,0.0,90,Mist,8,Saturday,February
,266.63,0.0,0.0,90,Snow,8,Saturday,February
,266.63,0.0,0.0,90,Fog,8,Saturday,February
,267.23,0.0,0.0,90,Snow,9,Saturday,February
,267.23,0.0,0.0,90,Mist,9,Saturday,February
,268.07,0.0,0.0,90,Snow,10,Saturday,February
,268.07,0.0,0.0,90,Mist,10,Saturday,February
,269.13,0.0,0.0,90,Snow,11,Saturday,February
,269.74,0.0,0.0,90,Snow,12,Saturday,February
,269.95,0.0,0.0,97,Clouds,13,Saturday,February
,270.36,0.0,0.0,90,Snow,14,Saturday,February
,270.3,0.0,0.0,90,Snow,15,Saturday,February
,270.0,0.0,0.0,90,Snow,16,Saturday,February
,269.65,0.0,0.0,90,Snow,17,Saturday,February
,269.31,0.0,0.0,90,Snow,18,Saturday,February
,269.23,0.0,0.0,90,Snow,19,Saturday,February
,268.76,0.0,0.0,90,Snow,20,Saturday,February
,268.43,0.0,0.0,90,Snow,21,Saturday,February
,268.01,0.0,0.0,90,Snow,22,Saturday,February
,266.96,0.0,0.0,90,Snow,23,Saturday,February
,266.87,0.0,0.0,90,Snow,0,Sunday,February
,266.35,0.0,0.0,90,Snow,1,Sunday,February
,266.74,0.0,0.0,90,Snow,2,Sunday,February
,266.56,0.0,0.0,90,Snow,3,Sunday,February
,266.51,0.0,0.0,90,Snow,4,Sunday,February
,266.81,0.0,0.0,90,Mist,5,Sunday,February
,266.81,0.0,0.0,90,Snow,5,Sunday,February
,266.8,0.0,0.0,90,Snow,6,Sunday,February
,266.8,0.0,0.0,90,Mist,6,Sunday,February
